ID,BPM,KEY,PART,TITLE,ARTIST,ORIGIN,SEASON,YEAR,TYPE,NOTES
W00732,128,D Major,,Without You,David Guetta,Usher,,2013,Western,
W00733,128,E Major,,I Can Only Imagine,David Guetta,Chris Brown & Lil Wayne,,2020,Western,
W00734,108,C Major,,Bang My Head,David Guetta,Sia & Fetty Wap,,2015,Western,
W00735,128,D# Major,,Just One Last Time,David Guetta,Taped Rai,,2017,Western,
W00736,128,A Major,,Crank It Up,David Guetta,Akon,,2015,Western,
W00737,86,G Major,,Hey Mama,David Guetta,"Afrojack, Nicki Minaj & Bebe Rexha",,2019,Western,
W00738,94,D# Major,,Flames,David Guetta,Sia,,2015,Western,
W00739,130,G Major,,She Wolf,David Guetta,Sia,,2016,Western,
W00740,110,C Major,,This Ones For You,David Guetta,Zara Larsson/Ariana Grande,,2015,Western,
W00741,97,F# Major,,Dessert,Dawin,(Solo)/Silento,,2017,Western,
W00742,95,D Major,,Hide Away,Daya,,,2015,Western,
W00743,91,D Major,,"Sit Still, Look Pretty",Daya,,,2008,Western,
W00744,126,A Major,,Neon Lights,Demi Lovato,,,2011,Western,
W00745,85,D Major,,California Sober,Demi Lovato,,,2017,Western,
W00746,130,F# Major,,Anyone,Demi Lovato,,,2014,Western,
W00747,87,D Major,,Mad World,Demi Lovato,,,2017,Western,
W00748,130,A Major,,The Kind Of Lover I Am,Demi Lovato,,,2015,Western,
W00749,140,G Major,,Let It Go,Demi Lovato,,,2020,Western,
W00750,87.5,G# Major,,Made In The USA,Demi Lovato,,,2011,Western,
W00751,104,G Major,,Skyscraper,Demi Lovato,,,2013,Western,
W00752,123,F# Major,,Give Your Heart A Break,Demi Lovato,,,2017,Western,
W00753,145,G Major,,Met Him Last Night,Demi Lovato,Ariana Grande,,2015,Western,
W00754,91,C# Major,,This Is Me,Demi Lovato,Joe Jonas,,2020,Western,
W00755,98,D Major,,My Girlfriends Are My Boyfriend,Demi Lovato,Saweetie,,2014,Western,
W00756,132,C# Major,,You're My Only Shorty,Demi Lovato,Iyaz,,2020,Western,
W00757,150,D# Major,,Dancing With The Devil,Demi Lovato,,,2014,Western,
W00758,99,E Major,,The Way You Don't Look At Me,Demi Lovato,,,2008,Western,
W00759,130,G# Major,,Wildfire,Demi Lovato,,,2019,Western,
W00760,188,C Major,,Mr Hughes,Demi Lovato,,,2016,Western,
W00761,120,E Major,,The Art Of Starting Over,Demi Lovato,,,2013,Western,
W00762,130,G Major,,Good Place,Demi Lovato,,,2016,Western,
W00763,127,G Major,,What Other People Say,Demi Lovato,Sam Fischer,,2019,Western,
W00764,86.5,F Major,,ICU (Madison’s Lullabye),Demi Lovato,,,2010,Western,
W00765,92,C# Major,,15 Minutes,Demi Lovato,,,2016,Western,
W00766,110,D Major,,Melon Cake,Demi Lovato,,,2015,Western,
W00767,114,D# Major,,Cool For The Summer,Demi Lovato,,,2014,Western,
W00768,91,G# Major,,Lonely People,Demi Lovato,,,2018,Western,
W00769,144,D Major,,Sorry not Sorry,Demi Lovato,,,2019,Western,
W00770,82,B Major,,Lionheart,Demi Lovato,,,2012,Western,
W00771,148,A# Major,,Old Ways,Demi Lovato,,,2015,Western,
W00772,88,G# Major,,Kingdom Come,Demi Lovato,Iggy Azalea,,2021,Western,
W00773,72,A# Major,,Father,Demi Lovato,,,2019,Western,
W00774,87,G# Major,,Heart Attack,Demi Lovato,,,2011,Western,
W00775,126,F Major,,For You ,Demi Lovato,,,2020,Western,
W00776,130,F# Major,,Confident,Demi Lovato,,,2017,Western,
W00777,121,G Major,,Really Don't Care,Demi Lovato,Cher Lloyd,,2020,Western,
W00778,75,A# Major,,Waitin for You,Demi Lovato,Sirah,,2011,Western,
W00779,147.5,D Major,,Stars,Demi Lovato,,,2011,Western,
W00780,93,G# Major,,Stone Cold,Demi Lovato,,,2017,Western,
W00781,150,B Major,,Easy,Demi Lovato,Noah Cyrus,,2019,Western,
W00782,71.57,D# Major,,Yes,Demi Lovato,,,2015,Western,
W00783,122,F# Major,,Carefully,Demi Lovato,,,2013,Western,
W00784,79,E Major,,One & The Same,Demi Lovato,Selena Gomez,,2020,Western,
W00785,87,G# Major,,Body Say,Demi Lovato,,,2015,Western,
W00786,156,B Major,,Only Forever,Demi Lovato,,,2013,Western,
W00787,140,F# Major,,Butterfly,Demi Lovato,,,2017,Western,
W00788,0,F# Major,,Panda,Desiigner,,,2012,Western,
W00789,125,G# Major,,Time is now,Devinity,,,2019,Western,
W00790,80,C Major,,Get it right,Diplo ,MO,,2011,Western,
W00791,92,C# Major,,Magnets,Disclosure,Lorde,,2017,Western,
W00792,106,D# Major,,Omen,Disclosure,Sam Smith,,2015,Western,
W00793,148,D Major,,Pretty Thing,Dizzy,,,2015,Western,
W00794,105,D# Major,,Joshua,Dizzy,,,2016,Western,
W00795,146,F# Major,,Swim,Dizzy,,,2020,Western,
W00796,154,C Major,,In Time,Dizzy,,,2018,Western,
W00797,113.2,D Major,,Stars And Moon,Dizzy,,,2020,Western,
W00798,135,D Major,,Piroucette,Dizzy,,,2016,Western,
W00799,130,G# Major,,Calico,Dizzy,,,2020,Western,
W00800,118.5,C Major,,Ghost Limbs,Dizzy,,,2012,Western,
W00801,90,G Major,,Bleachers,Dizzy,,,2010,Western,
W00802,125,F Major,,Backstroke,Dizzy,,,2020,Western,
W00803,100,D Major,,Arcadia,Dizzy,,,2016,Western,
W00804,144,F Major,,Rules,Doja Cat,,,2013,Western,
W00805,85,F Major,,Juicy,Doja Cat,Solo/Tyga,,2020,Western,
W00806,106,D Major,,Like That,Doja Cat,Gucci Mane,,2009,Western,
W00807,90,C Major,,Addiction,Doja Cat,,,2021,Western,
W00808,80,F# Major,,Bottom Bitch,Doja Cat,,,2017,Western,
W00809,131,G# Major,,Cyber Sex,Doja Cat,,,2015,Western,
W00810,130,C# Major,,Better Than Me,Doja Cat,,,2018,Western,
W00811,84,D Major,,Shine,Doja Cat,,,2015,Western,
W00812,90,G Major,,Streets,Doja Cat,,,2017,Western,
W00813,84,F# Major,,Talk Dirty,Doja Cat,,,2020,Western,
W00814,111,D Major,,Say So,Doja Cat,,,2016,Western,
W00815,128,F Major,,Won't Bite,Doja Cat,Smino,,2017,Western,
W00816,104,G# Major,,Genie In A Bottle,Dove Cameron,,,2011,Western,
W00817,135,F Major,,Hotline Bling,Drake,,,2012,Western,
W00818,104,C# Major,,One Dance,Drake,Wizkid & Kyla,,2020,Western,
W00819,0,D Major,,Too Good,Drake,Rihanna,,2017,Western,
W00820,133,C Major,,Pop Style,Drake,The Throne/Kanye West & Jay Z,,2020,Western,
W00821,132,E Major,,Make Me Proud,Drake,Nicki Minaj,,2017,Western,
W00822,0,D# Major,,Take Care,Drake,Rihanna,,2016,Western,
W00823,93.5,C# Major,,Controlla,Drake,,,2010,Western,
W00824,113.5,D Major,,That Kind Of Woman,Dua Lipa,,,2018,Western,
W00825,147,C Major,,Physical,Dua Lipa,,,2015,Western,
W00826,90.5,G# Major,,Cool,Dua Lipa,,,2006,Western,
W00827,94,F Major,,Good In Bed,Dua Lipa,,,2018,Western,
W00828,122,A# Major,,Hallucinate,Dua Lipa,,,2014,Western,
W00829,84,E Major,,UN DIA,Dua Lipa,J Balvin/Bad Bunny,,2012,Western,
W00830,103,D Major,,Levitating,Dua Lipa,Solo/Dababy,,2010,Western,
W00831,116,A Major,,Love Again,Dua Lipa,,,2016,Western,
W00832,125,D# Major,,Boys Will Be Boys,Dua Lipa,,,2019,Western,
W00833,113,G Major,,Break My Heart,Dua Lipa,,,2016,Western,
W00834,107,C# Major,,Pretty Please,Dua Lipa,,,2017,Western,
W00835,136,B Major,,Last Dance,Dua Lipa,,,2015,Western,
W00836,115,F Major,,Future Nostalgia,Dua Lipa,,,2010,Western,
W00837,115,F Major,,If It Ain't Me,Dua Lipa,,,2013,Western,
W00838,115,A Major,,Fever,Dua Lipa,Angéle,,2015,Western,
W00839,134,F# Major,,We're Good,Dua Lipa,,,2015,Western,
W00840,124,D Major,,Don't Start Now,Dua Lipa,,,2020,Western,
W00841,108,C Major,,Not My Problem,Dua Lipa,,,2021,Western,
W00842,110,F# Major,,Hotter Than Hell,Dua Lipa ,,,2020,Western,
W00843,91,G Major,,Thinking 'Bout You,Dua Lipa ,,,2019,Western,
W00844,100,D# Major,,Kiss And Make Up,Dua Lipa ,BLACKPINK,,2014,Western,
W00845,130,F# Major,,Homesick,Dua Lipa ,,,2015,Western,
W00846,97,G Major,,IDGAF,Dua Lipa ,,,2015,Western,
W00847,104,G# Major,,Bad Together,Dua Lipa ,,,2017,Western,
W00848,117,D Major,,Lost In Your Light,Dua Lipa ,,,2015,Western,
W00849,116,C Major,,New Rules (Live),Dua Lipa ,,,2014,Western,
W00850,113,G Major,,Genesis,Dua Lipa ,,,2015,Western,
W00851,116,C Major,,New Rules,Dua Lipa ,,,2014,Western,
W00852,124,C Major,,One Kiss,Dua Lipa ,,,2009,Western,
W00853,118,C Major,,Electricity,Dua Lipa ,,,2015,Western,
W00854,138,E Major,,Scared To Be Lonely,Dua Lipa ,,,2021,Western,
W00855,102,C Major,,No Lie,Dua Lipa ,,,2018,Western,
W00856,124,C Major,,One Kiss,Dua Lipa ,,,2013,Western,
W00857,152,C# Major,,Garden,Dua Lipa ,,,2017,Western,
W00858,152,A Major,,Room For 2,Dua Lipa ,,,2016,Western,
W00859,109,F Major,,Blow Your Mind (Mwah),Dua Lipa ,,,2015,Western,
W00860,109,C Major,,No Goodbyes,Dua Lipa ,,,2015,Western,
W00861,92,B Major,,Want To,Dua Lipa ,,,2016,Western,
W00862,105,C Major,,Dreams,Dua Lipa ,,,2018,Western,
W00863,87.5,F Major,,Be The One,Dua Lipa ,,,2020,Western,
W00864,118,F Major,,Electricity,Dua Lipa ,,,2015,Western,
W00865,106,D# Major,,Begging ,Dua Lipa ,,,2011,Western,
W00866,98,G# Major,,Running ,Dua Lipa ,,,2020,Western,
W00867,148,C Major,,Let's Love,Echosmith,,,2015,Western,
W00868,138,C Major,,Come Together,Echosmith,,,2015,Western,
W00869,130,G# Major,,Cool Kids,Echosmith,,,2014,Western,
W00870,90,F# Major,,Bright,Echosmith,,,2020,Western,
W00871,102,G Major,,Nancy Mulligan,Ed Sheeran,,,2019,Western,
W00872,115,E Major,,What Do I Know,Ed Sheeran,,,2010,Western,
W00873,82,D Major,,Best Part Of Me,Ed Sheeran,YEBBA,,2019,Western,
W00874,152,C# Major,,Antisocial,Ed Sheeran,Travis Scott,,2014,Western,
W00875,100,A Major,,Galway Girl,Ed Sheeran,,,2015,Western,
W00876,135,D Major,,Castle On The Hill,Ed Sheeran,,,2020,Western,
W00877,91,G Major,,Remember The Name,Ed Sheeran,"Eminem, 50 Cent",,2020,Western,
W00878,102,F# Major,,I Don't Care,Ed Sheeran,Justin Bieber,,2011,Western,
W00879,152,C# Major,,I See Fire,Ed Sheeran,,,2009,Western,
W00880,108,E Major,,Photograph,Ed Sheeran,,,2017,Western,
W00881,91,F# Major,,Bloodstream,Ed Sheeran,Rudimental,,2020,Western,
W00882,86,B Major,,Eraser,Ed Sheeran,,,2015,Western,
W00883,90,F# Major,,Supermarket Flowers,Ed Sheeran,,,2018,Western,
W00884,92,F# Major,,I Don't Want Your Money,Ed Sheeran,H.E.R.,,2019,Western,
W00885,95,G# Major,,Perfect,Ed Sheeran,,,2020,Western,
W00886,100,C# Major,,I See Fire (Kygo Remix),Ed Sheeran,,,2009,Western,
W00887,105,G Major,,Hearts Don't Break Around Here,Ed Sheeran,,,2011,Western,
W00888,102,A# Major,,Save Myself,Ed Sheeran,,,2014,Western,
W00889,98,F Major,,South Of The Border,Ed Sheeran,"Camilla Cabello, Cardi B",,2014,Western,
W00890,88,D# Major,,Nothing On You,Ed Sheeran,"Paulo Londra, Dave",,2013,Western,
W00891,100,C# Major,,Barcelona,Ed Sheeran,,,2020,Western,
W00892,92,F# Major,,BLOW,Ed Sheeran,"Chris Stapleton, Bruno Mars",,2016,Western,
W00893,95,B Major,,Cross Me,Ed Sheeran,"Chance The Rapper, PnB Rock",,2008,Western,
W00894,94,G Major,,New Man,Ed Sheeran,,,2008,Western,
W00895,90,C Major,,Happier,Ed Sheeran,,,2017,Western,
W00896,101,G Major,,Put It All On Me,Ed Sheeran,Ella Mai,,2013,Western,
W00897,96,E Major,,Shape Of You,Ed Sheeran,,,2014,Western,
W00898,95,G# Major,,Don't,Ed Sheeran,(Solo)/Rick Ross,,2014,Western,
W00899,158,D Major,,Thinking Out Loud,Ed Sheeran,,,2017,Western,
W00900,120,B Major,,Sing,Ed Sheeran,,,2012,Western,
W00901,92,D Major,,Feels,Ed Sheeran,"Young Thug, J Hus",,2017,Western,
W00902,138,F# Major,,Take Me Back To London,Ed Sheeran,Stormzy,,2014,Western,
W00903,98,A# Major,,1000 Nights,Ed Sheeran,"Meek Mill, Boogie Wit Da Hoodie",,2011,Western,
W00904,93,D# Major,,Beautiful People,Ed Sheeran,Khalid,,2020,Western,
W00905,85,A Major,,Way To Break My Heart,Ed Sheeran,Skrillex,,2013,Western,
W00906,140,A Major,,How Would You Feel,Ed Sheeran,,,2018,Western,
W00907,70,G Major,,Ex's And Oh's,Elle King,,,2016,Western,
W00908,128,G# Major,,America's Sweetheart,Elle King,,,2014,Western,
W00909,110,G# Major,,Sixteen,Ellie Goulding,,,2010,Western,
W00910,120,B Major,,Lights,Ellie Goulding,,,2008,Western,
W00911,83,G Major,,Around U,Ellie Goulding,,,2010,Western,
W00912,122,F Major,,Aftertaste,Ellie Goulding,,,2010,Western,
W00913,100,F Major,,Keep On Dancin',Ellie Goulding,,,2018,Western,
W00914,150,A Major,,Holding On For Life,Ellie Goulding,,,2019,Western,
W00915,144,E Major,,Close To Me,Ellie Goulding,Diplo & Swae Lee,,2015,Western,
W00916,144,F Major,,How Deep Is Too Deep,Ellie Goulding,,,2020,Western,
W00917,116,A# Major,,Intro (Delirium),Ellie Goulding,,,2012,Western,
W00918,143.5,D Major,,Woman,Ellie Goulding,,,2016,Western,
W00919,86,C Major,,I Do What I Love,Ellie Goulding,,,2006,Western,
W00920,120,G# Major,,Heal,Ellie Goulding,,,2015,Western,
W00921,150,G# Major,,Hate Me,Ellie Goulding,Juice Wrld,,2015,Western,
W00922,128,F Major,,Beating Heart,Ellie Goulding,,,2010,Western,
W00923,140,E Major,,Cyan,Ellie Goulding,,,2018,Western,
W00924,115,F# Major,,We Can't Move To This,Ellie Goulding,,,2010,Western,
W00925,123,F Major,,Codes,Ellie Goulding,,,2011,Western,
W00926,81,G# Major,,Worry About Me,Ellie Goulding,Blackbear,,2016,Western,
W00927,142,A Major,,Slow Grenade,Ellie Goulding,Lauv,,2010,Western,
W00928,109,E Major,,Something In The Way You Move,Ellie Goulding,,,2014,Western,
W00929,95,C Major,,Scream It Out,Ellie Goulding,,,2014,Western,
W00930,80,F Major,,Start,Ellie Goulding,serpentwithfeet,,2015,Western,
W00931,87,B Major,,Army,Ellie Goulding,,,2013,Western,
W00932,115,C Major,,Ode To Myself,Ellie Goulding,,,2020,Western,
W00933,93,C Major,,Flux,Ellie Goulding,,,2002,Western,
W00934,133,C Major,,Winner,Ellie Goulding,,,2012,Western,
W00935,144,C Major,,Brightest Blue,Ellie Goulding,,,2014,Western,
W00936,115,C Major,,New Heights,Ellie Goulding,,,2012,Western,
W00937,80,A Major,,Bleach,Ellie Goulding,,,2014,Western,
W00938,137,C Major,,Lost And Found,Ellie Goulding,,,2020,Western,
W00939,95,G# Major,,Love Me Like You Do,Ellie Goulding,,,2015,Western,
W00940,131,D# Major,,Devotion,Ellie Goulding,,,2016,Western,
W00941,149,F Major,,Paradise,Ellie Goulding,,,2010,Western,
W00942,103,C Major,,Anything Could Happen,Ellie Goulding,,,2015,Western,
W00943,155,F Major,,On My Mind,Ellie Goulding,,,2021,Western,
W00944,150,A# Major,,Figure 8,Ellie Goulding,,,2020,Western,
W00945,128,C# Major,,Tides,Ellie Goulding,,,2015,Western,
W00946,87,C# Major,,Burn,Ellie Goulding,,,2020,Western,
W00947,116,E Major,,Dead In The Water,Ellie Goulding,,,2016,Western,
W00948,140,D Major,,Wine Drunk,Ellie Goulding,,,2016,Western,
W00949,132,G Major,,Don't Need Nobody,Ellie Goulding,,,2020,Western,
W00950,141,G# Major,,Overture,Ellie Goulding,,,2016,Western,
W00951,81,A# Major,,Power,Ellie Goulding,,,2017,Western,
W00952,99,F# Major,,The Greatest,Ellie Goulding,,,2018,Western,
W00953,140,E Major,,Love I'm Given,Ellie Goulding,,,2015,Western,
W00954,102,F# Major,,Don't Panic,Ellie Goulding,,,2015,Western,
W00955,110,E Major,,The Monster,Eminem,Rihanna,,2020,Western,
W00956,164,G# Major,,Sing For The Moment,Eminem,,,2016,Western,
W00957,126,D# Major,,Tonight,Enrique Iglesias,Ludacris/Pitbull,,2020,Western,
W00958,129,G# Major,,I Like It,Enrique Iglesias,,,2017,Western,
W00959,97,A Major,,Sweet Sacrifice,Evanescence,,,2019,Western,
W00960,118,C# Major,,Lithium,Evanescence,,,2020,Western,
W00961,122,D Major,,What You Want,Evanescence,,,2018,Western,
W00962,95,G Major,,Bring Me To Life,Evanescence,,,2014,Western,
W00963,96,F# Major,,My Heart Is Broken,Evanescence,,,2017,Western,
W00964,95,F Major,,Everybody's Fools,Evanescence,,,2010,Western,
W00965,94,G Major,,Call Me When You're Sober,Evanescence,,,2015,Western,
W00966,150,A Major,,My Immortal,Evanescence,,,2014,Western,
W00967,175,D Major,,Going Under,Evanescence,,,2012,Western,
W00968,138,D Major,,Hello,Evanescence,,,2015,Western,
W00969,107,D Major,,Cellophane,FKA Twigs,,,2010,Western,
W00970,128,E Major,,Mary Magdalene,FKA Twigs,,,2015,Western,
W00971,140,G Major,,Fallen Alien,FKA Twigs,,,2017,Western,
W00972,92,G Major,,Daybreak,FKA Twigs,,,2020,Western,
W00973,84,D# Major,,Thousand Eyes,FKA Twigs,,,2015,Western,
W00974,80,A# Major,,Holy Terrain,FKA Twigs,Future,,2012,Western,
W00975,130,C Major,,Home With You,FKA Twigs,,,2008,Western,
W00976,94,C Major,,Mirrored Heart,FKA Twigs,,,2014,Western,
W00977,137,D# Major,,Sad Day,FKA Twigs,,,2011,Western,
W00978,88,G Major,,Centuries,Fall Out Boy,,,2016,Western,
W00979,152,F Major,,My Songs Know What You Did In The Dark,Fall Out Boy,,,2009,Western,
W00980,158,G Major,,Jet Pack Blues,Fall Out Boy,,,2008,Western,
W00981,150,G Major,,Uma Thurman,Fall Out Boy,,,2021,Western,
W00982,145,E Major,,Save Rock And Roll,Fall Out Boy,Elton John,,2014,Western,
W00983,82,D Major,,Irresistible,Fall Out Boy,(Solo)/Demi Lovato,,2014,Western,
W00984,95,D Major,,Young Volcanoes,Fall Out Boy,,,2013,Western,
W00985,128,F Major,,Live My Life,Far East Movement,Justin Bieber,,2017,Western,
W00986,125,G Major,,Like A G6,Far East Movement,Dev & The Cataracs,,2013,Western,
W00987,128,G# Major,,Get Up,Far East Movement,,,2021,Western,
W00988,129,C# Major,,Fergalicious,Fergie,,,2008,Western,
W00989,100,G Major,,L.A. Love,Fergie,,,2018,Western,
W00990,161,C Major,,M.I.L.F. $,Fergie,,,2018,Western,
W00991,148,C Major,,Trap Queen,Fetty Wap,,,2007,Western,
W00992,95,D Major,,679,Fetty Wap,Remy Boyz,,2014,Western,
W00993,95,D# Major,,All In My Head (Flex),Fifth Harmony,Fetty Wap,,2020,Western,
W00994,100,C# Major,,Sauced Up,Fifth Harmony,,,2016,Western,
W00995,104,C Major,,The Life,Fifth Harmony,,,2015,Western,
W00996,98,E Major,,Like Mariah,Fifth Harmony,Tyga,,2020,Western,
W00997,124,E Major,,Angel,Fifth Harmony,,,2016,Western,
W00998,98,D# Major,,Down,Fifth Harmony,Gucci Mane,,2015,Western,
W00999,100,G Major,,Sledgehammer,Fifth Harmony,,,2018,Western,
W01000,97,E Major,,Big Bad Wolf,Fifth Harmony,,,2017,Western,
W01001,101,G# Major,,That's My Girl,Fifth Harmony,,,2015,Western,
W01002,94,G Major,,Lonely Night,Fifth Harmony,,,2015,Western,
W01003,100,D# Major,,Worth It,Fifth Harmony,Kid Ink,,2021,Western,
W01004,105,G# Major,,Work From Home,Fifth Harmony,Ty Dolla $ign,,2011,Western,
W01005,100,F# Major,,Brave Honest Beautiful,Fifth Harmony,Meghan Trainor,,2012,Western,
W01006,118,B Major,,I Lied,Fifth Harmony,,,2006,Western,
W01007,103,C Major,,Die Alone,Finneas,,,2015,Western,
W01008,86.25,G Major,,Partners In Crime,Finneas,,,2020,Western,
W01009,128,F Major,,Let's Fall In Love For The Night,Finneas,,,2013,Western,
W01010,148,E Major,,I Don't Miss You At All,Finneas,,,2015,Western,
W01011,120,F# Major,,Shelter,Finneas,,,2020,Western,
W01012,135,A# Major,,Lost My Mind,Finneas,,,2013,Western,
W01013,94,A# Major,,My House,Flo Rida,,,2014,Western,
W01014,128,C Major,,Club Can't Handle Me,Flo Rida,David Guetta,,2020,Western,
W01015,127,G# Major,,Wild Ones,Flo Rida,Sia,,2014,Western,
W01016,146,A# Major,,GDFR,Flo Rida,Sage the Gemini & Lookas,,2019,Western,
W01017,104,C Major,,Whistle,Flo Rida,,,2020,Western,
W01018,128,E Major,,Good Feeling,Flo Rida,,,2020,Western,
W01019,124,F Major,,Third Eye,Florence + The Machine,,,2020,Western,
W01020,79,C Major,,Caught,Florence + The Machine,,,2020,Western,
W01021,156,C Major,,Mother,Florence + The Machine,,,2012,Western,
W01022,142,C Major,,Ship to Wreck,Florence + The Machine,,,2016,Western,
W01023,117,G# Major,,St. Jude,Florence + The Machine,,,2020,Western,
W01024,107,C# Major,,Various Storms & Saints,Florence + The Machine,,,2011,Western,
W01025,142.5,C Major,,Cosmic Love,Florence + The Machine,,,2015,Western,
W01026,170,C Major,,Delilah,Florence + The Machine,,,2003,Western,
W01027,82,A# Major,,Long & Lost,Florence + The Machine,,,2014,Western,
W01028,126,C# Major,,Queen Of Peace,Florence + The Machine,,,2015,Western,
W01029,113,G Major,,What Kind of Man,Florence + The Machine,,,2009,Western,
W01030,75,F# Major,,Say It,Flume,Tove Lo,,2013,Western,
W01031,120,C Major,,Never Be Like You,Flume ,Kai,,2011,Western,
W01032,128,D# Major,,Pumped Up Kicks,Foster The People,,,2020,Western,
W01033,110,D# Major,,Houdini,Foster The People,,,2013,Western,
W01034,130,A# Major,,Coming Of Age,Foster The People,,,2018,Western,
W01035,120,D# Major,,Body Talk,Foxes,,,2011,Western,
W01036,0,F Major,,Better Love,Foxes,,,2014,Western,
W01037,98,B Major,,Unforgettable,French Montana,Swae Lee,,2016,Western,
W01038,150,F Major,,Mask Off,Future,,,2014,Western,
W01039,72,D# Major,,Low Life,Future,The Weeknd,,2012,Western,
W01040,88,C Major,,Him & I,G-Eazy,Halsey,,2019,Western,
W01041,84,C# Major,,Good Life,G-Eazy,Kehlani,,2021,Western,
W01042,112,D# Major,,"Me, Myself & I",G-Eazy,Bebe Rexha,,2020,Western,
W01043,154,D Major,,Satellite ,Gabbie Hanna,,,2015,Western,
W01044,150,F Major,,Out Loud,Gabbie Hanna,,,2017,Western,
W01045,122,F Major,,Tell me you love me  ,Galantis,Throttle,,2015,Western,
W01046,126,A Major,,No Money,Galantis,,,2013,Western,
W01047,128,F Major,,Budapest,George Ezra,,,2013,Western,
W01048,114,C Major,,Run The Night,Gigi Rowe,,,2019,Western,
W01049,0,G Major,,Mr. Mr.,Girls' Generation,,,2014,Western,
W01050,115,A Major,,The Boys (English Version),Girls' Generation,,,2009,Western,
W01051,117,C Major,,I Will Survive,Gloria Gaynor,,,2016,Western,
W01052,129,F Major,,Somebody That I Used to Know,Gotye,Kimbra,,2016,Western,
W01053,90,F Major,,So Much More Than This,Grace VanderWaal,,,2015,Western,
W01054,158,G Major,,Clay,Grace VanderWaal,,,2015,Western,
W01055,100,E Major,,City Song,Grace VanderWaal,,,2015,Western,
W01056,95,G Major,,Escape My Mind,Grace VanderWaal,,,2011,Western,
W01057,92,G Major,,Moonlight,Grace VanderWaal,,,2019,Western,
W01058,82,C Major,,Beautiful Thing,Grace VanderWaal,,,2014,Western,
W01059,83,C Major,,Light The Sky,Grace VanderWaal,,,2020,Western,
W01060,146,G Major,,Gossip Girl,Grace VanderWaal,,,2013,Western,
W01061,131,G Major,,Unfriend You,Greyson Chance,,,2019,Western,
W01062,94.5,G# Major,,Easily,Grimes,,,2021,Western,
W01063,102,F# Major,,California,Grimes,,,2015,Western,
W01064,128,D Major,,Venus Fly,Grimes,,,2016,Western,
W01065,112,D# Major,,Butterfly,Grimes,,,2016,Western,
W01066,142,F Major,,Pin,Grimes,,,2013,Western,
W01067,134,D Major,,Kill V. Maim,Grimes,,,2015,Western,
W01068,120,E Major,,laughing and not being normal,Grimes,,,2013,Western,
W01069,156,D# Major,,Flesh without Blood,Grimes,,,2020,Western,
W01070,112,G Major,,SCREAM,Grimes,,,2018,Western,
W01071,107,F# Major,,World Princess part II,Grimes,,,2015,Western,
W01072,144,F# Major,,Life in the Vivid Dream,Grimes,,,2020,Western,
W01073,118,F Major,,Artangels,Grimes,,,2010,Western,
W01074,180,F Major,,Belly of the Beat,Grimes,,,2006,Western,
W01075,115,E Major,,REALiTi,Grimes,,,2015,Western,
W01076,100,C# Major,,Baby Don't Lie,Gwen Stefani,,,2014,Western,
W01077,118,D# Major,,Make Me Like You,Gwen Stefani,,,2015,Western,
W01078,90,A Major,,Stereo Hearts,Gym Class Heroes,Adam Levine,,2019,Western,
W01079,123,A# Major,,Love Myself,Hailee Steinfeld,,,2014,Western,
W01080,158,G# Major,,Rock Bottom,Hailee Steinfeld,(Solo)/DNCE,,2016,Western,
W01081,88,B Major,,You're Such A...,Hailee Steinfeld,,,2019,Western,
W01082,102,A Major,,Most Girls,Hailee Steinfeld,,,2013,Western,
W01083,103,A# Major,,Hell No's And Headphones,Hailee Steinfeld,,,2012,Western,
W01084,100,E Major,,Starving,Hailee Steinfeld,Grey & Zedd,,2018,Western,
W01085,95,C Major,,Ghost,Halsey,,,2019,Western,
W01086,154,C Major,,SUGA' Interlude,Halsey,SUGA From BTS,,2012,Western,
W01087,120,C# Major,,Gasoline,Halsey,,,2015,Western,
W01088,120,C Major,,Young God,Halsey,,,2014,Western,
W01089,110,A Major,,100 Letters,Halsey,,,2016,Western,
W01090,148,A# Major,,The Prologue,Halsey,,,2021,Western,
W01091,120,G Major,,Control,Halsey,,,2016,Western,
W01092,134,G Major,,Finally / / beautiful stranger,Halsey,,,2012,Western,
W01093,97,G Major,,Angel On Fire,Halsey,,,2014,Western,
W01094,95,D# Major,,Walls Could Talk,Halsey,,,2017,Western,
W01095,114,C Major,,Drive,Halsey,,,2015,Western,
W01096,90,D# Major,,Hopeless,Halsey,Cashmere Cat,,2017,Western,
W01097,158,F Major,,Dominic Interlude,Halsey,Dominic Fike,,2015,Western,
W01098,102,D# Major,,Still Learning,Halsey,,,2013,Western,
W01099,110,E Major,,Strangers,Halsey,Lauren Jauregui,,2012,Western,
W01100,100,F# Major,,Don't Play,Halsey,,,2015,Western,
W01101,100,D# Major,,Lie,Halsey,Quavo,,2015,Western,
W01102,111,D Major,,you should be sad,Halsey,,,2016,Western,
W01103,94,G Major,,Alanis Interlude,Halsey,Alanis Morisette,,2012,Western,
W01104,149,F Major,,Roman Holiday,Halsey,,,2014,Western,
W01105,90,B Major,,Strange Love,Halsey,,,2015,Western,
W01106,110,A Major,,Now Or Never,Halsey,,,2013,Western,
W01107,146,E Major,,Hold Me Down,Halsey,,,2013,Western,
W01108,136,F# Major,,Without Me,Halsey,,,2012,Western,
W01109,140,F Major,,Forever... (is a long time),Halsey,,,2008,Western,
W01110,118,E Major,,Heaven In Hiding,Halsey,,,2015,Western,
